1	0.006771	0.008881	0.000000	3517201	341647	0
2	0.571721	0.432229	0.000000	3517201	349136	0
3	1.102166	0.887401	0.000000	3517201	352243	0
4	1.701806	1.361579	0.000000	3517201	352938	0
5	2.259747	1.862259	0.000000	3517201	352217	0
6	2.907638	2.399911	0.000000	3517201	351374	0
7	3.500321	2.947548	0.000000	3517207	350310	0
8	4.169450	3.503841	0.000000	3517209	349408	0
9	4.819605	4.136087	0.000000	3517210	348280	0
10	5.526181	4.750327	0.000000	3517211	347288	0
