1	0.012401	0.011055	0.000100	3517201
2	0.604641	0.078922	0.003687	3517201
3	1.192527	0.270166	0.008736	3517201
4	1.877424	0.533914	0.011444	3517201
5	2.549137	0.826479	0.018735	3517201
6	3.364766	1.205935	0.021226	3517201
7	4.185570	1.621864	0.028468	3517207
8	5.251122	2.157728	0.032105	3517209
9	6.440046	2.791769	0.039945	3517210
10	7.939109	3.586456	0.050508	3517211
