1	0.331145	0.319839	0.035051	125968	30771	0
2	0.951967	0.915924	0.074098	125969	31289	0
3	1.791744	1.719695	0.159606	125968	31244	0
4	3.002428	2.876162	0.323039	125969	31107	0
5	5.050309	4.891717	0.712182	125971	30713	4
6	12.339568	12.108965	1.694179	125971	30299	6
7	36.963654	37.690025	3.099515	125973	29282	11
8	71.246346	72.917862	5.388904	125969	28722	14
9	116.972343	119.722160	8.026271	125974	28229	24
10	140.719772	145.190689	8.991391	138881	27874	37
