1	0.045968	0.103334	0.006098	117493	79866	7
2	0.672819	0.885267	0.017586	117493	81113	0
3	1.378289	1.834478	0.037557	117496	83938	1
4	2.232396	3.047220	0.070255	117497	83424	2
5	3.295995	4.594120	0.155002	117496	82098	0
6	5.976350	8.305023	0.267674	117499	80717	1
7	14.601604	18.490519	0.468628	117503	79385	1
8	32.433392	39.173725	0.827059	117505	78061	5
9	63.198574	74.115929	1.765642	118657	77098	12
10	101.050308	116.027298	2.657034	120681	76417	16
