1	0.006137	0.007220	0.000083	3517201	296981	0
2	0.571240	0.023001	0.005365	3517201	302199	0
3	1.105199	0.039544	0.011560	3517201	304886	0
4	1.711283	0.056319	0.017091	3517201	304585	0
5	2.279099	0.074080	0.025379	3517201	303197	0
6	2.939725	0.090906	0.031125	3517201	301330	0
7	3.547739	0.109239	0.041739	3517207	299862	0
8	4.239792	0.126802	0.051488	3517209	298262	0
9	4.918834	0.148578	0.063131	3517210	296784	0
10	5.658305	0.169879	0.079425	3517211	295363	0
