1	0.097534	0.097339	0.320191	186546
2	1.159102	1.159564	2.631326	186547
3	2.837811	2.840312	16.860092	186547
4	40.794392	40.778851	93.248528	206589
5	70.856956	70.916924	129.731995	257291
6	97.450211	97.383247	159.813736	308767
7	127.085236	127.102005	188.963043	360326
8	148.113266	148.104904	219.189026	412297
9	177.101700	177.088455	245.806915	463744
10	202.706818	202.614197	274.598633	515431
