1	0.184013	0.151295	0.407784	186546	61938	120
2	1.101952	0.390170	2.587086	186547	58129	97
3	1.852378	0.598971	8.129584	186547	61945	47
4	5.024521	1.498705	19.822851	186549	59844	41
5	112.269356	33.786816	79.395500	188791	53482	77
6	96.485237	30.410824	76.054909	221353	54613	51
7	183.170380	51.618862	123.712173	254458	54983	58
8	185.549774	56.434669	129.407623	289153	55325	48
9	196.858902	59.523544	136.930206	325306	55629	39
10	231.622391	68.959724	161.476410	359921	55750	18
