1	0.092347	0.123742	0.073886	114569
2	1.034217	0.650557	0.344803	114569
3	2.478538	1.708127	1.535720	114571
4	8.702827	6.094850	11.586114	114569
5	94.476463	64.545479	78.079041	114571
6	121.483360	87.831947	111.517906	132337
7	164.097351	113.968071	134.734055	154638
8	179.960800	127.954170	159.042267	176297
9	205.247131	150.836548	182.217728	198676
10	226.576874	164.076233	191.076675	220921
