1	0.012465	0.011055	0.000083	3517201
2	0.604789	0.078877	0.003637	3517201
3	1.193015	0.270372	0.008736	3517201
4	1.878232	0.533857	0.011444	3517201
5	2.550169	0.826299	0.018453	3517201
6	3.366254	1.205839	0.020911	3517201
7	4.189263	1.622717	0.027887	3517207
8	5.255014	2.155349	0.031956	3517209
9	6.471472	2.801516	0.039978	3517210
10	7.986989	3.584096	0.051056	3517211
