1	0.045382	0.072600	0.084571	117493	79749	7
2	0.673511	0.267231	0.417639	117493	80924	0
3	1.382044	0.464286	1.157918	117496	83742	1
4	2.237909	0.691249	2.434164	117497	83226	2
5	3.301481	0.943273	5.384853	117496	81937	0
6	7.725099	2.494807	10.726670	117499	80508	1
7	20.086502	7.163205	19.133085	117503	79208	0
8	39.993820	16.938692	31.555674	117505	77999	2
9	73.701019	35.638248	48.592789	118648	76963	0
10	134.142670	64.648239	69.662956	120681	76193	1
