1	0.035382	0.004338	0.355463
2	0.995088	0.909226	0.887722
3	1.277276	1.041889	2.212013
4	2.359331	1.976674	4.684581
5	2.601608	2.050139	61.220444
6	3.599949	3.239405	96.155922
7	17460.664062	8747.737305	649.954285
8	43707.816406	22702.576172	1179.867676
9	64909.738281	40885.632812	1390.064941
10	86821.984375	59901.425781	1578.020752
