1	0.051670	0.052500	0.496329
2	1.059240	1.062047	2.189136
3	1.531438	1.530417	7.443470
4	3.067065	3.049714	33.748047
5	487.510590	275.720734	549.174927
6	16126.273438	15153.938477	1200.512329
7	35759.875000	34622.507812	1422.835815
8	56962.484375	55395.593750	1634.985229
9	78262.398438	76378.640625	1847.802124
10	99510.671875	97309.843750	2060.610107
