1	0.051649	0.052478	0.194167
2	1.059219	1.062026	1.887008
3	1.531417	1.530396	7.141716
4	6.076974	6.055030	37.037426
5	43.132027	43.061535	114.390747
6	65.311340	65.249077	145.467850
7	90.512512	90.746498	174.484711
8	119.772163	120.067131	199.353119
9	143.352142	143.551559	216.401596
10	161.201614	161.508667	248.225708
