1	0.440260	0.380191	0.404344	128599	0
2	1.405388	1.255608	1.040689	127336	0
3	1.796700	1.459886	2.450676	124471	1
4	3.409492	2.804419	4.831872	121509	4
5	42.485935	58.115440	50.039227	103901	14
6	61.622978	48.152607	48.455879	101751	16
7	72.447365	95.008293	79.474678	101247	12
8	85.141037	69.826744	67.449928	102541	19
9	105.936295	85.808434	82.518356	102830	10
10	127.207939	136.546005	104.634918	101175	12
