1	0.065640	0.065087	0.474131
2	1.073274	1.071509	2.159392
3	1.545366	1.537137	7.376742
4	3.067405	3.039678	33.974541
5	5440.698242	4815.922852	1014.018250
6	27619.269531	26458.300781	1297.960938
7	50843.203125	49419.992188	1535.067749
8	75599.812500	73670.078125	1764.572998
9	100335.078125	97989.000000	1993.558594
10	125071.859375	122337.023438	2223.991943
